id,predicted_answer,true_answer,is_correct,pred_confidence,confidence_gap,probs,paragraph,question,choices,answer,question_plus,confidence_gap_bin,prediction_result
generation-for-nlp-1088,2,2,True,0.5738833,0.326545,"[0.06952042132616043, 0.5738832950592041, 0.24733829498291016, 0.10925796627998352]","""참석한 대화에서 그 주제가 나올 때마다 우리가 대표하지 않는 의회에서는 우리에게 세금을 부과할 수 없다는 것이 모든 사람의 의견인 듯했습니다. 그러나 상업 규정으로서 의회법에 의해 부과된 관세 지불에 대해서는 이의가 제기된 바 없습니다. . . . 외부세는 수입되는 상품에 부과되는 관세이다. 해당 관세는 해당 상품에 대한 첫 번째 비용 및 기타 부과금 추가되며, 판매용으로 제공되면 가격의 일부가 됩니다. 사람들은 그 가격이 마음에 들지 않으면 거절하며, 지불할 의무가 없습니다. 그러나 내국세는 국민 대표가 부과하지 않아도 동의 없이 국민에게 부과됩니다. 인지법에 따르면 우리는 상업을 할 수 없고, 서로 재산을 교환할 수 없으며, 구매도 증여도 부채 상환도 할 수 없습니다. 우리는 잡다한 금액을 지불하지 않는 한 결혼하거나 유언장을 작성할 법적 권한도 없습니다. 따라서 이는 우리에게서 금전을 갈취하거나 금전 지불을 거부한 결과로 파멸시키려는 의도입니다."" —벤자민 프랭클린, 의회 심사, 1766년",설명된 정책의 가장 즉각적으로 나타난 결과는 무엇인가?,"['인디언 부족과 백인 정착민 간 평화.', '체로키족의 고향 강제 이주.', '미시시피강 서쪽 땅에 대한 인디언의 소유를 보장한 최초의 포트 래러미 조약.', '남동부 여러 부족과 미국 정부 사이 협상 결과로 부족들은 10년 동안 자신들의 땅에 머무는 것이 허용되었다.']",2,,"[0.3, 0.4)",Correct
generation-for-nlp-1096,3,3,True,0.43811047,0.20892723,"[0.15849675238132477, 0.17420949041843414, 0.43811047077178955, 0.22918324172496796]",". . . 각 지역의 모든 사람을 통솔하는 지휘관에게 주어지는 권력은 절대군주의 권력이다. 그의 단순한 의지는 모든 법을 대신한다. . . . 이는 10개 주의 전 인구, 즉 모든 피부색, 성별, 조건의 모든 사람과 그 경계 내 모든 이방인을 가장 비참하고 굴욕적인 노예로 전락시킨다.",다음 중 위 거부권 메시지의 정치적 정서와 가장 유사한 20세기의 정치적 입장은?,"['1944년 대법원 사건 고레마츠 대 미국에서 프랭크 머피 판사의 반대 의견', '1954년 육군-매카시 청문회에서 미 육군 변호사 조셉 웰시가 상원의원 조셉 매카시에게 반대', '1957년 리틀록 위기를 해결하고자 드와이트 아이젠하워 대통령이 취한 조치에 대한 오르발 포버스 주지사의 반응', '1965년 존 루이스의 투표권법 지지']",3,,"[0.2, 0.3)",Correct
generation-for-nlp-1097,2,2,True,0.833759,0.70714,"[0.028268689289689064, 0.8337590098381042, 0.12661899626255035, 0.01135323103517294]","""우리나라와 본질상 구속력이 거의 없는 은행은 우리의 자유와 독립에 위험이 없습니까? 은행장은 대부분의 주립은행이 관용 덕택에 존재한다고 말했습니다. 은행의 영향력이 이같은 법안의 운영 하에서 그러하듯 외국 주주의 이익과 동일시되는 자체 선출 이사의 손에 집중된다면, 평시 선거의 순수성과 전쟁 중인 조국의 독립에 위기 원인이 되지 않을 겁니까? 은행의 힘은 휘두르기로 결정할 때마다 커질 겁니다. 그러나 이러한 독점이 자신들이 제안한 조건에 따라 15년, 20년마다 정기적으로 갱신된다면, 평시 선거에 영향을 미치거나 국가 문제를 통제하기 위해 힘을 휘두르는 일은 거의 없을 것입니다. 그러나 만약 어떤 민간인이나 공직자가 은행의 권한을 축소하거나 특권의 갱신을 막고자 개입한다면, 바로 은행의 영향력을 느끼게 될 것이라는 것은 의심할 여지가 없습니다."" 앤드류 잭슨 대통령, 미국 은행 거부권, 1832년",다음 중 미국 제2은행 형성에 가장 직접적으로 영향을 미친 사건은?,"['정금 순환(Specie Circular)의 실패', '1812년 전쟁 이후 통화 및 연방 부채 미규제', '국가 경제 안정을 위한 알렉산더 해밀턴의 노력', '제퍼슨 정권의 극단적 예산 삭감에 대한 연방주의자의 대응 행동']",2,,"[0.7, 0.8)",Correct
generation-for-nlp-1101,1,1,True,0.6597024,0.4274563,"[0.6597024202346802, 0.01651223935186863, 0.23224613070487976, 0.09153921902179718]","나는 어떤 백인에게라도 이렇게 말하겠다. 그가 배고픈 채로 로건의 오두막에 들어갔는데 로건이 고기를 주지 않았다면? 차갑고 벌거벗은 그에게 로건이 옷을 주지 않았다면? 길고 피비린내 나는 마지막 전쟁이 진행되는 동안 로건은 평화를 옹호하며 자기 오두막에서 한가롭게 지냈다. 백인에 대한 나의 사랑이 그러했기에 우리 동포들은 지나가며 로건을 가리키며 ""로건은 백인의 친구""라고 말했다. 나는 그대들과 더불어 살리라 생각한 적도 있었으나 단 한 남자가 입힌 상해 때문에 그만두었다. 지난 봄, 냉혈하며 도발당하지 않은 크레삽 대령은 로건의 모든 친척은 물론 나의 아내와 아이도 살해했다. 어떤 생명체의 혈관에도 내 피 한 방울이 흐르지 않는다. 나는 복수를 다짐했다. 방법을 찾았다. 나는 많은 사람을 죽였다. 나는 복수심을 철저히 과시했다. 나는 조국을 위한 평화의 빛을 기뻐한다. 그러나 이 감정이 두려움의 기쁨이라는 생각은 품지 않는다. 로건은 두려움을 느낀 적 없다. 그는 자기 목숨을 아끼고자 배신하지 않을 것이다. 로건을 애도할 자 있는가? 아무도 없다.—인디언 지도자 로건의 연설, 1774년",다음 중 이후 로건의 입장에 놓이게 될 가능성이 가장 높은 사람은?,"['1930년대 큰 정부 반대자', '1950년대 소비주의 반대자', '1960년대 자유주의 지지자', '1970년대 페미니즘 지지자']",1,,"[0.4, 0.5)",Correct
generation-for-nlp-1103,4,1,False,0.8470394,0.72805595,"[0.0037715293001383543, 0.1189834475517273, 0.03020562045276165, 0.8470394015312195]","이제 우리는 사회를 조직했고, ""모든 사람은 왕""이라는 모토를 가진 사회를 ""부를 공유하는 사회""라고 부릅니다. 우리는 국내 거물의 부를 제한할 것을 제안합니다. 미국 모든 가족은 평균 15,000달러의 부가 있습니다. 오늘 현재의 상황입니다. 우리는 균등하게 나누는 것을 제안하지는 않습니다. 부의 분배를 제안하지는 않지만, 모든 가족에게 가해지는 빈곤을 제한할 것을 제안합니다. 평등을 보장하려고 노력하리라고는 말하지 않을 것입니다... 하지만 평균의 3분의 1은 한 가족에게는 너무 낮으며, 일가족에 약 5,000달러의 부를 보장해야 한다고 주장합니다. 이는 주택, 자동차, 라디오, 일상 편의시설, 자녀를 교육할 기회로는 충분합니다.… 우리는 재산을 제한할 것입니다. 현재 계획은 어떤 사람도 $50,000,000 초과 소유를 허용하지 않는 겁니다. 그 한도 내에서 프로그램의 균형을 이룰 수 있다고 생각합니다. —루이지애나주 상원의원 휴이 P. 롱, 라디오 연설, 1934년 2월 23일 롱 상원의원의 ""부를 공유하는 사회""는 1934년에 많은 추종자를 끌어모았다.",이 지문에 나타난 정보는 무엇인가?,"['뉴딜 정책은 대공황을 종식하지 못했다.', '경제 번영과 베이비 붐으로 사람들은 더 많은 소득을 원하게 되었다.', '제2차 세계대전은 평등주의 기풍을 장려했다.', '미국에서 사회주의 사상이 인기를 얻었다.']",1,,"[0.7, 0.8)",Incorrect
generation-for-nlp-1104,3,2,False,0.5201187,0.086912096,"[0.43320661783218384, 0.04609277844429016, 0.5201187133789062, 0.0005818404024466872]","아프리카에서 미국으로 끌려옴에 대하여 '자비가 나를 나의 이교도 땅에서 데려왔으며 내 미련한 영혼에게 이해하는 법을 가르쳐 주었고 신이 있고 구원자도 있음을 알려주었다. 한때 나는 구원을 구하지도 알지도 못했다. 어떤 이는 우리 흑담비 종족을 경멸하는 눈으로 바라보며 말하길 ""그들의 색깔은 악마의 주사위다."" 기억하길, 기독교도, 흑인도, 카인처럼 검은 자도, 회개하여 천사의 열차에 합류할 수 있다. —필리스 휘틀리(Phillis Wheatley), 다양한 주제, 종교, 도덕에 관한 시, 1773년",휘틀리의 시에 표현된 감정에서 가장 직접적으로 반영하는 미국 역사의 연속성은?,"['종교의 자유에 대한 논쟁', '사회 정의에 대한 논쟁', '이민에 대한 논쟁', '표현의 자유에 대한 논쟁']",2,,"[0.0, 0.1)",Incorrect
generation-for-nlp-1107,3,3,True,0.9325485,0.88278586,"[0.012466756626963615, 0.005222056061029434, 0.9325485229492188, 0.049762651324272156]","""우리는 공교육 분야에서 '분리하되 평등'이라는 원칙이 설 자리가 없다는 결론을 내렸다. 분리된 교육시설은 본질적으로 불평등하다. 따라서 우리는 이로 인해 소송을 제기한 원고 및 기타 유사한 상황에 처한 사람들은 분리로 인해 수정헌법 제14조로 보장된 법률의 동등한 보호를 받지 못한다고 판단한다."" 브라운(Brown) 대 교육위원회, 1954년",다음 중 시민권 운동에서 영감을 받지 않은 사회 운동을 고르시오.,"['여성의 권리', '게이와 레즈비언의 권리', '국가의 권리', '아메리카 원주민의 권리']",3,,"[0.8, 0.9)",Correct
generation-for-nlp-1109,2,2,True,0.7702854,0.66341716,"[0.06509813666343689, 0.770285427570343, 0.057748161256313324, 0.10686824470758438]","""나는 고통받는 인류에 대한 강력한 주장을 하러 왔다. 나는 매사추세츠주 의회에 비참하고 버림받고 소외된 사람들의 상황을 이야기하러 왔다. 나는 무기력하고, 잊혀지고, 미쳤고, 멍청한 남자와 여자를 옹호하기 위해 왔다. 아주 무관심한 사람도 진정한 공포에 빠질 상태인 존재, 우리 감옥의 가련한 존재, 빈민구호소의 더욱 가련한 존재 이야기를 하서 왔다. . . . ""내 사진이 불쾌하고, 날것이고, 심하다면, 기억하시라. 평온하지도, 세련되지도, 구성적인 특징도 없다. 타락과 비참함이라는 극한의 상태에 처한 인간의 모습은 유한 언어로 표현될 수도 없고 세련된 페이지를 장식할 수도 없다. ""신사 여러분, 우리, 벽장, 지하실, 가판대, 철창 등 영연방 내에 갇혀 있는 광인들의 현재 상태가 어떤지 간단히 주목해 주셨으면 한다! 사슬에 묶이고, 발가벗겨지고, 막대로 맞고, 채찍질을 당하여 복종하고 있다!"" —도로테아 딕스(Dorothea Dix), ""매사추세츠주 의회 기록"" (1843)",매사추세츠주 의회에서 도로테아 딕스의 증언이 반영하는 것은 다음 중 무엇인가?,"['사회 다윈주의', '제2차 대각성운동', '2세대 페미니즘', '기독교 과학 운동']",2,,"[0.6, 0.7)",Correct
generation-for-nlp-1114,2,1,False,0.9442779,0.8947307,"[0.049547210335731506, 0.9442778825759888, 0.006062883418053389, 0.00011205237387912348]","이 지문에 나타난 정보는 무엇입니까? 1801년 3월 4일 피트와 보나파르트 사이의 동등한 위치를 주장하기 위해 국회의사당 계단에 오른 자의 성격은 행동으로 드러났으나, 인격과 태도는 동시대 사람만이 알 수 있으며, 가장 생생한 묘사조차도 개인적인 접촉의 순간보다 가치가 없다. 제퍼슨은 키가 6피트 2.5인치로 아주 컸다. 피부는 노란기와 붉은기가 섞인 따스한 밝은색이었고, 수줍음이 많고, 차가워 보이며, 태도가 어색하고, 명령을 암시하는 모습을 거의 보이지 않는다… 피부는 얇았고, 햇빛에 노출되어 살갗이 벗겨져 너덜해 보였다. 따스한 밝은색 얼굴, 적갈색 눈과 밝은 면이 있는, 느슨하면서도 구속하는 인물이다. 이 장황하고 뛰어난 면이 많은 대화는 미국 역사에 지배적인 영향력을 미친 인물의 것이었으며 진실만을 숨긴 공식 신문의 4분의 3보다 이야기에 더 필요했다. 8년 동안 제퍼슨의 성격은 정부 그 자체인 것처럼 보였고, 과정은 다르지만 보나파르트처럼 국민의 마음에 깊은 인상을 남겼다. 소박한 워싱턴 마을에서 왕 이상의 존재였다. 정치적으로나 사회적으로나 탁월한 위치에 있었기 때문이다. 영국 공사관을 제외한 워싱턴의 어떤 집도 일반 사회에 개방적이지 않았다. 모든 정치인, 심지어 연방주의자도 재미를 위해 제퍼슨과 ""궁전""에 의존했고, 그곳에 가기를 거부하면 ""곰처럼 잔인하고 멍청하게 살았다."" —헨리 애덤스, 토머스 제퍼슨 행정부 시절 미국 역사, 1889년",존 애덤스 대통령의 증손자인 역사가 헨리 애덤스는 어땠을 것이라 예상되는가?,"['토머스 제퍼슨의 정책에 비판적', '토머스 제퍼슨의 정책을 지지', '필라델피아 제헌회의에 비판적', '프렌치 인디언 전쟁에 더 관심이 있음']",1,,"[0.8, 0.9)",Incorrect
generation-for-nlp-1115,1,2,False,0.9170608,0.86761665,"[0.9170607924461365, 0.04944414645433426, 0.008390539325773716, 0.025104481726884842]","""우리 기관을 거의 모르는 모든 사람에 의해 일반 정부와 주 정부 사이에 주권이 위임 및 분리되고 주 정부가 일반 정부와 동일한 임기로 그 몫을 보유함을 인정해야 한다면, 국가의 자신의 권력 위반을 결정할 권리와 시정 목적으로 적용할 적절한 구제책을 부정하는 것은 불가능해 보인다. 그러한 경우 재판권은 주권의 본질적인 속성이며, 국가는 주권 자체를 상실하고 종속적인 법적 집합체 상태로 전락하여야만 재판권을 박탈당할 수 있다. 사실, 권력을 분할하고 각 당사자에게 할당된 부분에 대한 배타적 판단권을 당사자 하나에게 부여하는 것은 사실 권력을 전혀 분할하지 않는 것이다. 그리고 그러한 배타적 권리를 일반 정부에 유보한다는 것은(어떤 부가 행사하느냐는 중요하지 않다) 사실상 무한한 권한을 지닌 거대한 통합 정부로 전환하는 것이며 실제로는 국가의 권한을 박탈하는 것이다. 조건의 힘을 이해하고 그리 명백한 결론을 부정하는 것은 불가능하다."" —존 C. 칼훈(John C. Calhoun), ""사우스 캐롤라이나 박람회 및 항의"", 1828년","칼훈이 ""폭로와 항의""에서 사용한 '항의'의 언어는 다음 정치적 입장 중 어느 언어와 유사한가?","['1824년 ""부패한 거래""에 대한 앤드류 잭슨 지지자의 반응', '1812년 전쟁에 대한 뉴잉글랜드 연방주의자의 반응', '""바르바리 해적""의 행동에 대한 제퍼슨 행정부의 반응', '1780년대 매사추세츠 의회 재정 정책에 대한 다니엘 셰이스의 반응']",2,,"[0.8, 0.9)",Incorrect
